腾讯娱乐;http://info.3g.qq.com/g/s?sid=Af3sysWa6dgdiyZ1q37bY2TJ&icfa=ent_h&aid=template&tid=ent_star;http://info.3g.qq.com/g/s?aid=template&tid=ent_star
搜疾病问医生;http://qq.soujibing.com;http://qq.soujibing.com
专业心理测试;http://qqapp.aicece.com;http://qqapp.aicece.com
我爱问编辑;http://ask.qq.com;http://ask.qq.com
微车查违章;http://cha.wcar.net.cn/webqq;http://cha.wcar.net.cn/webqq
购物街;http://pms.mb.qq.com/index?aid=H52nd&cid=shopstreet&g_f=001203;http://pms.mb.qq.com/index?aid=H52nd&cid=shopstreet
掌上车典;http://infoapp.3g.qq.com/g/s?g_f=148&g_ut=3&aid=touchauto#home;http://infoapp.3g.qq.com/g/s?aid=touchauto#home
腾讯数码;http://info.3g.qq.com/g/s?&icfa=mobile_h&aid=template&tid=mobile_h&g_ut=3;http://info.3g.qq.com/g/s?&aid=template&tid=mobile_h
腾讯财经理财;http://gp.3g.qq.com/g/s?sid=Ae5yaFHr1cI1asrGuOHMjXGi&icfa=finance_h&aid=template&icfa=finance_h&tid=finance_licai&;http://gp.3g.qq.com/g/
财迷团;http://gp.3g.qq.com/g/s?aid=template&tid=licai26&g_ut=3&g_f=147;http://gp.3g.qq.com/g/s?aid=template&tid=licai26
蓝钻贵族;http://lz.qq.com;http://lz.qq.com
爱电影;http://infoapp.3g.qq.com/g/s?aid=movie&g_f=23649#home;http://infoapp.3g.qq.com/g/s?aid=movie
腾讯公益;http://gongyi.qq.com/m;http://gongyi.qq.com/m
作文大全;http://zuowen.qq36.cn/?from=qq;http://zuowen.qq36.cn
QQ号预测;http://lightweb.cn/sm/qq.aspx;http://lightweb.cn/sm/qq.aspx
腾讯实时公交;http://bus.map.qq.com?from=500224;http://bus.map.qq.com
光点壁纸;http://qqwebgd.androidesk.com/;http://qqwebgd.androidesk.com/
幸福日记;http://m.ai9475.com/riji/qq;http://m.ai9475.com/riji/
画画猜猜;http://hc.3g.cn/?fr=qq;http://hc.3g.cn
逛淘宝;http://co.koudai.com/glmi/koudai.do;http://co.koudai.com/glmi/koudai.do
美食杰;http://m.meishij.net/html5/?from=qqbrowser;http://m.meishij.net
中医体质测试;http://m.meishij.net/tizhi/?from=qqbrowser;http://m.meishij.net/tizhi/
NOW直播;http://now.3g.cn/live/loading.html?fr=qqbrowser;http://now.3g.cn/live/loading.html
爱帮公交;http://gj.aibang.com/qqbrower/;http://gj.aibang.com
列车查询;http://touch.qunar.com/train.jsp?bd_source=c2112;http://touch.qunar.com/train.jsp
拍拍;http://m.paipai.com;http://m.paipai.com
澳客彩票;http://mc.okooo.com/?firstsource=syl.w.okooo.com/&parentuserid=245713;http://mc.okooo.com
记梦;http://m.ai9475.com/meng/qq;http://m.ai9475.com/meng/
海纳应用搜索;http://s.myapp.com/android/index.jsp?ver=false;http://s.myapp.com
GQ男士;http://m.gq.com.cn?utm_source=qq&utm_medium=mob_OG&utm_content=home&utm_campaign=regular;http://m.gq.com.cn
气象频道;http://3g.tianqi.cn;http://3g.tianqi.cn
坐车网;http://m.zuoche.com;http://m.zuoche.com
新浪百事通;http://bst.sina.cn;http://bst.sina.cn
一淘比价;http://m.etao.com/?ttid=51tx0006;http://m.etao.com
搜狐星座;http://m.sohu.com/c/9/?v=3&_trans_=000012_qq_yy_xz;http://m.sohu.com/c/9/
服饰与美容;http://m.vogue.com.cn?utm_source=qq&utm_medium=mob_OG&utm_content=home&utm_campaign=regular;http://m.vogue.com.cn
奇艺高清;http://m.iqiyi.com/?msrc=1_1_162 ;http://m.iqiyi.com
用药安全;http://m.120.net/yyaq/;http://m.120.net/yyaq/
易迅;http://m.yixun.com/t/?src=qqbrowser&YTAG=0.1880400001300000;http://m.yixun.com
大麦网;http://m.damai.cn;http://m.damai.cn
美丽说;http://m.meilishuo.com/?frm=tx_llq_shgw03&channel=30901;http://m.meilishuo.com
好乐买;http://m.okbuy.com;http://m.okbuy.com
搜狐视频;http://m.tv.sohu.com/?pvid=e7438b62be2c4398;http://m.tv.sohu.com
彩票控;http://m.caipiaokong.com/;http://m.caipiaokong.com
赶集;http://3g.ganji.cn/?from=tg_qqbrowser_3g_shouye;http://3g.ganji.cn
网易;http://3g.163.com/links/3810;http://3g.163.com
19楼;http://www.19lou.com/wap?source=m_qqbrower;http://www.19lou.com/wap
56视频;http://m.56.com/?qqbrowser;http://m.56.com
高德地图;http://mo.amap.com/?s=qq;http://mo.amap.com
淘宝身边优惠;http://bendi.m.taobao.com?ttid=51tx0001;http://bendi.m.taobao.com
心理FM;http://m.xinli001.com/fm/qq/;http://m.xinli001.com/fm/
乐视;http://m.letv.com;http://m.letv.com
笔友;http://m.ai9475.com/biyou/qq;http://m.ai9475.com/biyou
问答超人;http://u.3g.cn/qasuperman/?fr=qqyy;http://u.3g.cn/qasuperman/
和讯新闻;http://m.hexun.com;http://m.hexun.com
和讯网;http://m.hexun.com;http://m.hexun.com
路趣;http://m.roadqu.com/home.php;http://m.roadqu.com
悦己;http://m.self.com.cn?utm_source=qq&utm_medium=mob_OG&utm_content=home&utm_campaign=regular;http://m.self.com.cn
悦己网;http://m.self.com.cn?utm_source=qq&utm_medium=mob_OG&utm_content=home&utm_campaign=regular;http://m.self.com.cn
唯品会;http://click.union.vip.com/redirect.php?url=eyJkZXN0dXJsIjoiaHR0cDpcL1wvbS52aXAuY29tIiwidWNvZGUiOiJrOHlwbmthNiIsInNjaGVtZWNvZGUiOiJxeDRtM25lbiIsImNoYW4iOiI1In0=;http://m.vip.com
爱卡;http://a.xcar.com.cn/?=qq;http://a.xcar.com.cn
公务员考试;http://m.91up.cn/webapp?appid=p118&cid=5002;http://m.91up.cn/webapp?appid=p118
菜市场;http://i.tiantiantiao.com;http://i.tiantiantiao.com
爱帮附近;http://m.aibang.com;http://m.aibang.com
股票123;http://app.gupiao123.cn/?c=103;http://app.gupiao123.cn
布丁优惠券;http://y.buding.cn;http://y.buding.cn
穷游;http://m.qyer.com?category=201309261300&campaign=qq_browse;http://m.qyer.com
酷我音乐;http://g.koowo.com/g.real?aid=text_ad_1575&ver=&url=http://m.kuwo.cn/?f=qqliulanqi;http://m.kuwo.cn
彩民论坛;http://www.caipiaokong.com/forum.php?mobile=yes;http://www.caipiaokong.com/forum.php?mobile=yes
霸气三国;http://misc.baqisanguo.rekoo.net/?from_channel=qq_gw;http://misc.baqisanguo.rekoo.net
美丽家;http://m.meilijia.com?f=qb ;http://m.meilijia.com
彩88彩票;http://m.cai88.com/?tid=35&ent=35;http://m.cai88.com
下厨房;http://m.xiachufang.com?refer=qbr;http://m.xiachufang.com
寻医问药;http://3g.xywy.com/?link=qqhtml5;http://3g.xywy.com
酷讯机票;http://m.kuxun.cn/plane.html?fromid=Kqqliulanqi-S1520681-T1071221&utm_source=qqbrowser&utm_medium=keyword&utm_campaign=qqh5homepage;http://m.kuxun.cn/plane.html
特惠酒店;http://m.kuxun.cn/hotel.html?fromid=Kqqliulanqi-S1520681-T1168071&utm_source=qqbrowser&utm_medium=keyword&utm_campaign=qqh5homepage;http://m.kuxun.cn/hotel.html
火车信息查询;http://m.kuxun.cn/train.html?fromid=sarakzqqbrowser;http://m.kuxun.cn/train.html
猎聘网;http://m.lietou.com/?mscid=c_a1_078;http://m.lietou.com
500彩票;http://3g.500.com/base_index?coopid=3963&adid=1;http://3g.500.com
有缘网;http://youyuan.com/?from=2986;http://youyuan.com
悦旅行;http://m.yuelvxing.com;http://m.yuelvxing.com
驾校一点通;http://m.jxedt.com/?mobile=qq;http://m.jxedt.com
蚂蜂窝;http://m.mafengwo.cn/qq/;http://m.mafengwo.cn
139邮箱;http://html5.mail.10086.cn/?f=10227;http://html5.mail.10086.cn
急救指南;http://m.120ask.com/jijiu/;http://m.120ask.com/jijiu/
心理杂志;http://m.xinli001.com/infos/qq/;http://m.xinli001.com/infos/
爱乐透彩票;http://3g.iletou.com/?partnerId=1744;http://3g.iletou.com
南都网;http://p.oeeee.com/Api/m.php?s=m&qqbroswer;http://m.nandu.com
虎扑体育;http://goto.hupu.com/?a=goClick&id=4724;http://m.hupu.com
壹心理;http://m.xinli001.com/qq/;http://m.xinli001.com
苏宁易购;http://m.suning.com;http://m.suning.com
中关村在线;http://3g.zol.com.cn/touch;http://3g.zol.com.cn
珍爱交友;http://m.zhenai.com;http://m.zhenai.com
幸福心理网;http://i.nlp.cn;http://i.nlp.cn
百姓网;http://www.baixing.com/?bannerId=1549&profile=ku&return=%2Fm%2F;http://www.baixing.com
团800;http://m.tuan800.com/?vt=8;http://m.tuan800.com
新华炫闻;http://m.news.cn;http://m.news.cn
参考消息;http://m.cankaoxiaoxi.com;http://m.cankaoxiaoxi.com
PPTV;http://m.pptv.com;http://m.pptv.com
天天动听;http://m.ttpod.com;http://m.ttpod.com
创意广告;http://m.iqiyi.com/ad/;http://m.iqiyi.com/ad/
家庭医生;http://m.familydoctor.com.cn;http://m.familydoctor.com.cn
手机中国;http://m.cnmo.com;http://m.cnmo.com
宠物中国;http://m.chinapet.com;http://m.chinapet.com
小米商城;http://m.mi.com;http://m.mi.com
爱结婚尚;http://m.ijie.com;http://m.ijie.com
景点打折门票;http://wap.yikuaiqu.com/?s=qqweb;http://wap.yikuaiqu.com
唯美图片;http://m.weimeifan.net;http://m.weimeifan.net
健康经验;http://m.120ask.com/jingyan/?f=1;http://m.120ask.com/jingyan/
毕业爱旅行;http://m.mafengwo.cn/p/topic.php?&id=2;http://m.mafengwo.cn/p/topic.php?&id=2
高频彩票;http://m.igaopin.cn/?tid=38;http://m.igaopin.cn/?tid=38
虎嗅网;http://m.huxiu.com ;http://m.huxiu.com 
互动百科;http://3g.baike.com;http://3g.baike.com
乐蜂网;http://m.lefeng.com/index.php/home/index/aid/461091/cid2/1638982;http://m.lefeng.com
麦包包;http://m.mbaobao.com;http://m.mbaobao.com
美食密码;http://huaban.com/fm/mima/pins/;http://huaban.com/fm/mima/pins/
宜搜;http://a.easou.com/?cid=htwa;http://a.easou.com
金山词霸;http://wap.iciba.com/?qq;http://wap.iciba.com
话匣子听书;http://m.huaxiazi.com/book.aspx;http://m.huaxiazi.com
明星海报;http://m.haibao.cn;http://m.haibao.cn
东方财富;http://eastmoney.com;http://eastmoney.com
金融界;http://m.jrj.com.cn;http://m.jrj.com.cn
飞常准;http://m.veryzhun.com;http://m.veryzhun.com
赶火车;http://m.ganhuoche.com;http://m.ganhuoche.com
职友集;http://m.jobui.com;http://m.jobui.com
堆糖;http://m.duitang.com;http://m.duitang.com
挂号网;http://m.guahao.com;http://m.guahao.com
曝工资;http://bgz.3g.cn;http://bgz.3g.cn
中国国家地理;http://m.dili360.com;http://m.dili360.com
今日头条;http://m.toutiao.com/?utm_source=qq_view_detail&hideAll=1;http://m.toutiao.com
神州租车;http://m.zuche.com;http://m.zuche.com
时光网;http://m.mtime.com;http://m.mtime.com
悦读FM;http://yuedu.fm;http://yuedu.fm
好大夫;http://m.haodf.com/touch;http://m.haodf.com/touch
移动营业厅;http://wap.10086.cn/index.html;http://wap.10086.cn
PPS影音;http://m.pps.tv;http://m.pps.tv
景点酒店预订;http://m.yododo.cn;http://m.yododo.cn
蜂鸟摄影;http://m.fengniao.com;http://m.fengniao.com
卖座电影;http://m.maizuo.com;http://m.maizuo.com
安卓论坛;http://www.anzhuo.cn?fr=qq;http://www.anzhuo.cn
多肉植物;http://www.duorou.me/index.php/duorou/webapp;http://www.duorou.me/index.php/duorou/webapp
环球新军事;http://m.xinjunshi.com/?qq;http://m.xinjunshi.com
太平洋汽车;http://m.pcauto.com.cn;http://m.pcauto.com.cn
寺库奢侈品;http://m.secoo.com/?from=QQbroswer;http://m.secoo.com
3G彩票;http://gc.3g.cn/gcxuan/XuanIndex4.html?sourceid=191&amp;ct=1;http://gc.3g.cn/gcxuan/XuanIndex4.html
独家策划;http://m.sohu.com/cr/4710/?_trans_=000012_qq_kz_dj;http://m.sohu.com/cr/4710/
中国经济网;http://wap.ce.cn;http://wap.ce.cn
酷讯;http://m.kuxun.cn/?fromid=Kqqliulanqi-S1520681-T1134321&amp;utm_source=qqbrowser&amp;utm_medium=keyword&amp;utm_campaign=qqh5homepage;http://m.kuxun.cn
缤客全球酒店预订;http://m.booking.com;http://m.booking.com
生活糖果;http://lifecandy.cn;http://lifecandy.cn
FT中文网;http://m.ftchinese.com;http://m.ftchinese.com
宝宝树;http://m.babytree.com;http://m.babytree.com
到喜婚宴;http://m.daoxila.com;http://m.daoxila.com
旅图画报;http://lvtu.qunar.com;http://lvtu.qunar.com
米堆视觉;http://m.midui.com;http://m.midui.com
途牛旅游;http://m.tuniu.com;http://m.tuniu.com
西祠胡同;http://m.xici.net;http://m.xici.net
优众购物;http://m.ihaveu.com;http://m.ihaveu.com
云中书城;http://m.yuncheng.com;http://m.yuncheng.com
发现新鲜;http://since1984.cn;http://since1984.cn
算命大全;http://m.lnka.cn;http://m.lnka.cn
汽车消费网;http://i.315che.com;http://i.315che.com
公交查询;http://dp.sina.cn/dpool/tools/bus;http://dp.sina.cn/dpool/tools/bus
8684公交查询;http://m.8684.cn;http://m.8684.cn
雷锋网;http://www.leiphone.com;http://www.leiphone.com
海词词典;http://m.dict.cn?oref=qingwebapp-qq;http://m.dict.cn
TechCrunch中国;http://m.techcrunch.cn;http://m.techcrunch.cn
搜狐汽车;http://m.sohu.com/c/1592/?_trans_=000012_qq_auto;http://m.sohu.com/c/1592/
美甲LOVE;http://m.meijialove.com;http://m.meijialove.com
摄影技巧;http://m.poco.cn/jiqiao;http://m.poco.cn/jiqiao
POCO世界;http://m.poco.cn/mobile/;http://m.poco.cn/mobile/
Donews;http://3g.donews.com;http://3g.donews.com
在线算命;http://www.pixiazi.com/3gindex.html;http://www.pixiazi.com/3gindex.html
去买呀票务;http://m.qumaiya.com;http://m.qumaiya.com
安居客;http://m.anjuke.com/?utm_source=navi-qq-wap&amp;from=navi-qq-wap-ajkfc;http://m.anjuke.com
搜狗;http://m.sogou.com/?&pid=sogou-clse-6c91724b896cdcf4;http://m.sogou.com
酷6视频;http://m.ku6.com/?from=qq;http://m.ku6.com
奥一网;http://3g.oeeee.com/m.php?s=/m/&qqqyy;http://3g.oeeee.com
妈妈圈;http://mq.mama.cn;http://mq.mama.cn
面包旅行;http://breadtrip.com/explore/;http://breadtrip.com/explore/
搜狐社区;http://m.club.sohu.com;http://m.club.sohu.com
回声;http://huisheng.fm?rc=qbrowser;http://huisheng.fm
一个韩寒;http://wufazhuce.com;http://wufazhuce.com
企业家网;http://www.iceo.com.cn;http://www.iceo.com.cn
太平洋电脑网;http://g.pconline.com.cn;http://g.pconline.com.cn
Feekr旅行;http://wap.feekr.com;http://wap.feekr.com
华声新闻;http://m.voc.com.cn;http://m.voc.com.cn
搜狐直播;http://zhibo.m.sohu.com/?_trans_=000019_zhibo_qingqq;http://zhibo.m.sohu.com
微心理;http://m.weixinli.net;http://m.weixinli.net
潮视界;http://chaoshijie.3g.cn/?fr=uc;http://chaoshijie.3g.cn
住哪网;http://m.zhuna.cn/?agent_id=156;http://m.zhuna.cn
英语听力大全;http://m.tingclass.net/?qq;http://m.tingclass.net
NBA数据中心;http://nbadata.m.sohu.com/nba/index.php;http://nbadata.m.sohu.com/nba/index.php
孕育问答;http://mask.mama.cn;http://mask.mama.cn
健康之路;http://m.yihu.com/3gYiHu/index.aspx?platformType=6&sourceType=0&sourceId=0;http://m.yihu.com
抢火车票;http://p.21kunpeng.com;http://p.21kunpeng.com
国美在线;http://m.gome.com.cn;http://m.gome.com.cn
在路上;http://www.117go.com;http://www.117go.com
亚洲航空;https://mobile.airasia.com/zh/;http://https://mobile.airasia.com/
车轮查违章;http://um0.cn/83413j;http://um0.cn/83413j/
疾病百科;http://jb.15.cc;http://jb.15.cc
